loan_request_id,approved,total_importe,mes_compra,year,quarter,quarterpercentage,month,num_delinquencies,ever_delinquent,most_purchased_category,medio_pago,canal,riskclient,dias_entre_compras,delta_importe,promedio_cliente,temporada_alta_relativa,es_temporada_alta_real,promedio_temporada_alta,temporada_alta_ajustada,fecha_afiliacion,external_account_id
918,1,5788.19,2,2024,1,6.892350682,2,3,False,kitchen_dining,Debit Card,sucursal,1,198.719875585,447.1370178251,1109.09,0.7,0,1047.85,0.149906723076625,2016-01-26,100100072143.0
919,1,163156.61,8,2024,3,85.6756798131,8,3,False,office_supplies,Cash,sucursal,1,32.3752125209,301.1540402912,614.71,1.2,0,1262.85,0.920950815766971,2019-05-21,100100786889.0
920,0,136449.77,11,2024,4,43.4345626068,11,4,False,toys_games,Cash,sucursal,1,41.0134180088,315.1985484171,860.84,0.6,0,1888.39,0.366929379924939,2020-05-20,100100356343.0
921,0,168718.43,11,2024,4,44.0457994331,11,3,True,musical_instruments,Credit Card,sucursal,1,58.0589568373,-68.9313707154,1696.17,1.2,0,1276.3,0.488358352320031,2021-06-21,100100712403.0
922,0,107335.15,8,2024,3,93.5238746357,8,1,True,office_supplies,Cash,sucursal,1,28.6819203759,322.644215756,1472.97,1.3,1,930.81,0.066837390884523,2024-06-18,100100964638.0
923,1,11750.43,3,2024,1,15.9962462583,3,1,False,automotive_parts,Credit Card,sucursal,1,157.064884992,152.072743591,1131.45,1.0,0,2300.91,0.417890044486941,2016-11-19,100100458374.0
924,1,14907.37,1,2024,1,26.8012913294,1,3,True,automotive_parts,Debit Card,sucursal,1,109.4490065689,-156.9520706437,733.34,1.4,1,2423.38,0.326837659407852,2018-01-09,100100303058.0
925,1,10836.25,6,2024,2,56.5877159272,6,4,True,musical_instruments,Loan,sucursal,1,99.2690140234,-26.8691781831,1635.9,1.0,0,1643.88,0.612369496656687,2017-02-22,100100032682.0
926,1,167528.91,10,2024,4,12.7200777647,10,3,True,tools_hardware,Cash,sucursal,1,175.106336044,306.322103463,1857.52,0.5,1,994.36,0.60700099948735,2025-08-08,100100913464.0
927,1,43685.94,9,2024,3,88.0724242321,9,2,True,health_beauty,Cash,sucursal,1,198.4479030217,371.5896830797,1571.86,0.6,0,717.38,0.775008899163744,2022-12-02,100100760419.0
928,1,102002.91,6,2024,2,47.7969625864,6,2,False,home_appliances,Cash,sucursal,1,50.4699449095,-264.877462793,1448.79,0.6,0,1596.1,0.466356957543373,2023-01-02,100100439668.0
929,1,76811.84,5,2025,2,61.1149106914,5,2,True,home_appliances,Loan,sucursal,1,97.7884669773,-412.3866000483,1694.01,0.8,1,1914.79,0.336026433668634,2022-03-05,100100150934.0
930,1,18999.96,1,2024,1,14.9445840646,1,1,False,kitchen_dining,Debit Card,sucursal,1,29.2163476715,-237.6859086448,874.36,0.9,0,1606.66,0.333075616621857,2018-11-17,100100572422.0
931,1,70347.86,8,2024,3,90.8084654048,8,2,True,office_supplies,Credit Card,sucursal,1,21.4201545879,-464.5784040277,782.65,1.1,1,2125.73,0.466078565927371,2023-06-14,100100770891.0
932,1,14975.54,1,2024,1,29.1524932577,1,3,False,kitchen_dining,Debit Card,sucursal,1,143.4495608044,148.9854896451,1919.87,0.7,0,1603.89,0.475640769892157,2020-04-11,100100135292.0
933,1,98799.14,3,2024,1,3.7553949413,3,0,True,books_media,Debit Card,sucursal,0,42.9613558929,-464.0790187346,346.53,0.6,1,1233.14,0.816352824251606,2018-07-05,100100239107.0
934,1,13107.0,5,2024,2,41.5121859157,5,3,True,office_supplies,Debit Card,sucursal,1,86.2058496666,222.7591202209,1615.75,1.2,0,1742.44,0.211462830769708,2018-10-13,100100340378.0
935,1,131987.12,11,2024,4,36.8811394246,11,3,True,furniture,Debit Card,sucursal,1,38.6918458381,46.6895916602,1100.56,0.8,1,2143.15,0.587352362449951,2020-01-27,100100626195.0
936,0,3006.77,3,2024,1,8.1270816536,3,1,True,home_appliances,Credit Card,sucursal,1,167.1889524966,222.0431351838,703.11,1.0,1,1842.4,0.515824641826865,2019-04-04,100100230407.0
937,1,16113.23,1,2024,1,7.7134985669,1,2,True,automotive_parts,Cash,sucursal,1,121.9401726757,-302.4938195385,656.15,0.9,1,1009.46,0.682213689262833,2017-07-09,100100136546.0
938,1,24471.14,3,2024,1,23.6557199975,3,1,True,office_supplies,Loan,sucursal,1,9.0738758911,-288.8305619482,1811.17,1.1,1,1736.04,0.935761795504012,2018-02-27,100100918668.0
939,1,6665.75,9,2024,3,79.5207049627,9,0,True,clothing,Debit Card,sucursal,0,46.9123084746,394.9721664814,689.99,0.8,0,1694.13,0.813797794971246,2025-03-04,100100280104.0
940,1,106647.02,2,2024,1,26.513712203,2,0,True,electronics,Credit Card,sucursal,0,116.3930195939,-366.1800901559,1005.45,0.8,0,1055.3,0.020343855590598,2020-03-01,100100568602.0
941,1,2371.78,3,2025,1,11.0660727707,3,0,False,tools_hardware,Loan,sucursal,0,98.2589339698,-297.885726068,1479.54,1.2,1,2318.0,0.357646973217881,2018-04-19,100100404143.0
942,1,119385.52,12,2024,4,70.2302148493,12,3,True,furniture,Credit Card,sucursal,1,27.3244501661,379.7393537257,1369.52,1.3,1,2180.06,0.295225568737896,2024-11-03,100100728262.0
943,1,83841.28,1,2024,1,29.7131665713,1,2,True,home_appliances,Credit Card,sucursal,1,160.4572710146,-339.036608683,1394.36,0.8,1,853.07,0.176963563101563,2017-06-20,100100471325.0
944,1,59089.83,2,2024,1,15.6885652294,2,1,False,electronics,Cash,sucursal,1,130.8376880129,-99.0426423332,323.86,0.9,0,1642.67,0.861268553582879,2021-01-02,100100606940.0
945,1,16529.48,1,2024,1,3.2803338285,1,2,False,home_appliances,Cash,sucursal,1,56.9432410601,-222.4698652899,1467.33,0.9,1,929.38,0.181315881627903,2024-03-08,100100660487.0
946,0,183352.3,11,2024,4,48.5791681848,11,1,True,furniture,Loan,sucursal,1,86.3928189071,228.6101611882,913.88,0.9,0,2460.6,0.394183419244293,2018-11-13,100100612887.0
947,1,108228.0,2,2024,1,6.810757067,2,0,False,musical_instruments,Cash,sucursal,0,48.6571479298,384.348487219,1338.44,0.7,0,233.12,0.420395221742323,2016-09-08,100100009072.0
948,1,121544.52,12,2024,4,80.0716048361,12,4,True,toys_games,Credit Card,sucursal,1,47.6893783444,431.6583313873,270.58,1.3,0,1000.4,0.649889230643297,2020-04-04,100100310807.0
949,1,98737.21,5,2024,2,57.4055551889,5,1,True,health_beauty,Debit Card,sucursal,1,199.195083603,132.7702739898,816.98,1.2,0,1972.2,0.26987511668346,2023-11-11,100100886568.0
950,1,125024.6,12,2024,4,99.433450576,12,2,True,sports_equipment,Credit Card,sucursal,1,149.2270532641,364.5499735757,1731.71,1.2,0,1143.37,0.555885308619934,2019-05-15,100100858758.0
951,1,103914.84,6,2024,2,38.7838952643,6,1,False,kitchen_dining,Cash,sucursal,1,120.996026971,-198.9870734261,544.93,0.8,1,887.4,0.743926917042226,2019-05-22,100100011454.0
952,1,1776.01,7,2024,3,97.3115277571,7,0,False,electronics,Loan,sucursal,0,2.3661289367,209.3000427151,1054.15,0.7,1,1680.66,0.530809280419095,2024-05-27,100100320465.0
953,1,9549.12,6,2024,2,40.529962978,6,0,True,sports_equipment,Debit Card,sucursal,0,144.4145097423,-237.6380396675,1112.11,1.0,1,1221.8,0.035570788337306,2020-01-13,100100911211.0
954,1,61524.2,10,2024,4,29.1920306868,10,3,False,garden_outdoor,Cash,sucursal,1,173.5331624229,2.1782439355,1978.4,1.2,0,562.19,0.474141482473776,2025-08-23,100100829690.0
955,0,74790.56,6,2024,2,44.2058317093,6,3,True,automotive_parts,Debit Card,sucursal,1,120.7056332028,149.8494229549,446.43,0.9,1,774.28,0.068949031226797,2020-09-08,100100070899.0
956,0,1061.26,7,2024,3,66.8041217252,7,1,True,kitchen_dining,Loan,sucursal,1,133.1426616649,15.4614261645,1887.14,0.5,0,2016.85,0.982061042737776,2020-06-09,100100520146.0
957,1,132301.16,11,2024,4,48.8002495503,11,0,True,garden_outdoor,Cash,sucursal,0,119.633319048,-432.468797943,1960.18,1.3,0,1892.04,0.328732605051118,2024-11-23,100100652103.0
958,1,15808.66,12,2024,4,82.3637759153,12,2,True,sports_equipment,Credit Card,sucursal,0,83.1086315857,-335.8254794355,1329.65,0.9,0,2177.46,0.533058512874128,2023-03-23,100100602605.0
959,0,149635.7,12,2024,4,85.250529394,12,1,True,sports_equipment,Debit Card,sucursal,1,140.5906085167,53.0211007038,998.04,1.2,1,508.98,0.201709178323431,2018-12-02,100100551571.0
960,0,98600.25,6,2024,2,52.4182959688,6,1,False,books_media,Cash,sucursal,1,78.0791375382,375.8644235983,1290.2,1.0,0,473.79,0.034964802269766,2018-12-15,100100853927.0
961,0,80729.51,10,2025,4,0.685496156,10,3,True,electronics,Cash,sucursal,1,149.845462877,122.119487889,527.88,1.4,1,1810.23,0.206489404429139,2018-03-11,100100001555.0
962,1,36606.31,8,2024,3,85.6989252784,8,3,True,jewelry,Loan,sucursal,1,148.6324600896,-471.7853199733,291.52,0.9,0,234.48,0.302872232700591,2018-06-14,100100688010.0
963,0,73232.13,2,2024,1,18.2700448214,2,3,True,toys_games,Debit Card,sucursal,1,126.7435488104,69.0742655553,1645.72,0.9,0,1532.74,0.507499216395894,2017-04-25,100100879465.0
964,1,115612.18,12,2024,4,98.359425195,12,3,True,jewelry,Debit Card,sucursal,1,71.2719301963,349.8045140649,605.44,0.5,1,2208.54,0.3393332634118,2022-05-11,100100670011.0
965,1,122303.9,9,2024,3,75.4086547876,9,3,True,sports_equipment,Cash,sucursal,1,9.2804459001,120.7045177164,1501.17,1.5,0,1143.18,0.074962712477245,2022-11-22,100100180695.0
966,1,90604.62,3,2024,1,30.8820954023,3,2,True,automotive_parts,Cash,sucursal,1,166.3902294463,-285.8398575096,836.56,0.9,1,2145.38,0.888006262065841,2025-06-10,100100251566.0
967,1,180738.26,12,2024,4,91.3042079222,12,0,False,clothing,Cash,sucursal,0,107.9313746175,425.7581455582,378.25,0.8,1,2222.32,0.252498607468425,2020-09-28,100100905390.0
968,1,95811.35,6,2024,2,63.3614362837,6,1,True,toys_games,Credit Card,sucursal,1,162.8019088896,-342.7338944232,504.72,0.9,1,1752.77,0.164856231550487,2020-01-12,100100204459.0
969,1,114959.39,7,2024,3,87.0838669349,7,3,True,tools_hardware,Loan,sucursal,1,50.8197940255,-164.4964796421,335.58,0.9,0,851.35,0.541124467717869,2016-11-19,100100670673.0
970,1,22378.29,11,2024,4,48.094545784,11,4,True,health_beauty,Cash,sucursal,1,169.214340298,-298.2144109219,786.24,1.0,1,229.98,0.650975140396531,2016-12-08,100100436164.0
971,1,41379.45,5,2024,2,42.213447505,5,3,False,kitchen_dining,Debit Card,sucursal,1,79.1785552229,-452.2510126323,1310.89,0.8,1,232.31,0.370858500286638,2021-06-03,100100443139.0
972,1,63223.31,3,2024,1,18.5812897057,3,2,False,kitchen_dining,Credit Card,sucursal,1,181.1944624707,387.3302351734,1293.45,0.7,1,906.08,0.703833677702859,2020-06-15,100100848926.0
973,1,22026.89,2,2024,1,11.8878474014,2,0,True,clothing,Loan,sucursal,0,199.3332490215,19.8373947566,1457.27,0.5,1,2190.89,0.526588612657631,2023-03-25,100100516658.0
974,1,85253.34,11,2024,4,45.0671118062,11,0,True,sports_equipment,Debit Card,sucursal,0,58.8237878564,191.4494458103,1267.43,1.3,1,1513.56,0.697929279644199,2022-12-14,100100459941.0
975,0,26838.18,1,2024,1,14.6890449193,1,2,True,health_beauty,Credit Card,sucursal,1,194.3617263339,485.6923927172,1463.47,0.7,0,1904.32,0.069971998914427,2023-11-03,100100280887.0
976,1,63497.21,5,2024,2,53.8731062006,5,0,True,toys_games,Debit Card,sucursal,0,45.118475836,-374.1542022264,1008.95,1.3,1,581.35,0.605510275372779,2016-05-01,100100148109.0
977,1,19744.82,4,2024,2,44.6422913821,4,4,False,jewelry,Cash,sucursal,1,174.6923803223,273.5195259091,348.52,1.2,1,2165.28,0.711536169526166,2019-05-09,100100652493.0
978,1,5671.36,4,2024,2,39.7179309315,4,1,True,automotive_parts,Credit Card,sucursal,1,68.4325487961,243.8059449382,1646.06,1.1,1,841.01,0.624629856140837,2019-08-13,100100949540.0
979,1,105269.57,6,2024,2,42.4576866388,6,1,True,tools_hardware,Debit Card,sucursal,1,61.0179770226,431.3976801768,1652.48,0.9,1,983.18,0.611284951774213,2024-09-12,100100243702.0
980,0,104200.62,7,2025,3,94.2476287455,7,3,False,kitchen_dining,Loan,sucursal,1,7.0982784488,-204.2319159265,863.28,0.7,0,408.96,0.948119414101144,2021-06-11,100100543465.0
981,0,20176.49,5,2025,2,42.3628249631,5,1,True,automotive_parts,Debit Card,sucursal,1,37.1111033334,-108.1730521867,1984.22,0.6,1,1467.41,0.092384308609092,2024-03-02,100100661365.0
982,1,187021.98,12,2024,4,93.2071252521,12,3,False,home_appliances,Credit Card,sucursal,1,148.0249682935,63.9749400246,716.21,1.0,0,779.38,0.53092224420045,2018-04-15,100100084185.0
983,1,27709.88,2,2024,1,15.3182063759,2,2,True,books_media,Credit Card,sucursal,1,46.0685716032,300.3101871273,1187.05,1.1,1,2064.92,0.007682321390562,2025-07-17,100100298032.0
984,0,78245.47,5,2024,2,52.3913017813,5,3,True,kitchen_dining,Cash,sucursal,1,36.1471851521,409.9630224487,1447.5,1.2,1,514.32,0.085439755106441,2016-11-15,100100421381.0
985,0,84947.75,11,2024,4,55.067629067,11,1,True,automotive_parts,Loan,sucursal,1,141.8681706549,-48.9798054642,1327.8,0.9,1,377.31,0.60816711109687,2025-04-06,100100098603.0
986,1,183176.86,12,2024,4,95.1992171974,12,1,True,toys_games,Credit Card,sucursal,1,129.8164335647,-107.2369127658,431.02,0.6,0,2201.76,0.51728203261327,2017-02-22,100100025257.0
987,0,79303.22,7,2024,3,72.1546601519,7,3,False,kitchen_dining,Debit Card,sucursal,1,146.0400286509,304.3202528382,559.38,1.3,0,1539.53,0.309524081946504,2020-11-08,100100629399.0
988,1,78120.44,7,2024,3,78.8240809995,7,1,True,health_beauty,Credit Card,sucursal,1,192.1381702403,439.6872634911,1510.4,1.1,0,2176.97,0.260645891454318,2017-03-17,100100697073.0
989,1,187056.7,12,2024,4,96.9580795821,12,2,True,clothing,Credit Card,sucursal,1,126.3989617762,10.3221691331,902.63,1.4,1,2499.4,0.178025305389828,2022-01-14,100100679023.0
990,1,60152.68,1,2024,1,30.0400501455,1,2,True,furniture,Cash,sucursal,1,22.1666705457,74.9755169815,467.98,0.9,0,2278.26,0.026311917338148,2023-08-27,100100208174.0
991,0,86873.45,1,2024,1,20.120021421,1,4,True,musical_instruments,Cash,sucursal,1,145.6508923942,417.1985877346,998.28,1.5,0,307.36,0.460850245834984,2023-10-10,100100936409.0
992,1,63964.36,3,2024,1,25.3424948907,3,4,True,musical_instruments,Loan,sucursal,1,67.8882371505,-259.1124916373,1691.73,0.9,1,2226.34,0.560155277285512,2023-02-24,100100157374.0
993,1,99761.9,5,2024,2,42.5092756111,5,1,False,musical_instruments,Credit Card,sucursal,1,55.9892883485,-1.1604758679,1670.78,0.7,0,2375.0,0.180321223871216,2021-06-28,100100874131.0
994,1,147994.85,9,2024,3,89.751817339,9,1,True,books_media,Loan,sucursal,1,131.3297728995,169.7640369519,1544.56,1.5,1,1223.82,0.493851876748011,2020-05-08,100100555876.0
995,1,79137.17,1,2024,1,23.0193166119,1,0,False,garden_outdoor,Loan,sucursal,0,146.6570001401,256.8646713465,1643.08,0.5,0,1879.67,0.976698780378788,2024-06-25,100100280314.0
996,1,151295.13,11,2024,4,62.1055171913,11,2,True,books_media,Credit Card,sucursal,1,169.7509611836,-40.8350120558,604.1,1.0,1,625.33,0.121130782838119,2025-04-17,100100689615.0
997,1,99162.41,4,2024,2,44.8219978694,4,1,True,jewelry,Loan,sucursal,1,98.9564280491,74.5678280447,910.74,0.8,1,1227.42,0.716039048740772,2021-12-22,100100576862.0
998,1,174443.76,10,2024,4,31.992664273,10,2,True,office_supplies,Debit Card,sucursal,1,56.6809658036,410.3372729248,817.18,1.4,0,2346.86,0.265905333727999,2016-09-18,100100610070.0
999,0,146772.7,8,2024,3,87.1111793416,8,0,False,automotive_parts,Debit Card,sucursal,0,192.5678646669,-382.9860831327,1484.61,0.6,0,1808.52,0.183972792126341,2020-05-11,100100699912.0
1000,1,115599.68,9,2024,3,77.2073535965,9,0,True,toys_games,Cash,sucursal,0,172.5987876588,442.9735360119,323.18,1.3,1,1809.14,0.629945763749856,2016-08-21,100100396243.0
1001,1,38703.58,2,2024,1,25.4125208981,2,1,False,clothing,Loan,sucursal,1,164.7993270102,-1.2534493003,1804.34,0.7,0,1437.87,0.794067197693698,2024-11-25,100100441314.0
1002,0,132158.27,8,2024,3,99.783440401,8,0,True,kitchen_dining,Credit Card,sucursal,0,45.7866051374,91.3928133796,832.9,1.2,0,1654.67,0.016208455562776,2023-09-23,100100714817.0
1003,1,105393.65,3,2024,1,2.6509214495,3,1,True,kitchen_dining,Loan,sucursal,1,163.4767219489,376.5993266333,986.33,1.3,1,2313.29,0.34129626677136,2018-06-22,100100763508.0
1004,0,81818.59,2,2024,1,28.2055012533,2,2,False,office_supplies,Debit Card,sucursal,1,199.1812930107,-478.197090618,370.33,0.6,0,595.88,0.174596486934992,2023-02-09,100100475198.0
1005,1,42766.75,6,2024,2,53.1151754101,6,4,True,home_appliances,Cash,sucursal,1,3.405869744,77.3561737302,634.56,1.0,0,861.05,0.861309861779585,2017-03-22,100100623021.0
1006,1,92305.37,3,2024,1,3.370858601,3,0,True,office_supplies,Credit Card,sucursal,0,166.4656942162,51.4519154577,993.18,0.8,0,1332.45,0.947194402418615,2016-08-13,100100522905.0
1007,0,127508.97,5,2024,2,55.6081029851,5,1,True,health_beauty,Loan,sucursal,1,179.4236018593,427.8269447268,1386.38,1.0,1,223.97,0.190505793929403,2020-01-06,100100248954.0
1008,1,66651.08,5,2024,2,52.9969173957,5,0,True,toys_games,Debit Card,sucursal,0,25.1169566731,17.3204817456,1900.01,0.7,1,2164.71,0.797974142663904,2025-10-02,100100247739.0
1009,1,124249.69,7,2024,3,73.8049012554,7,1,True,clothing,Credit Card,sucursal,1,17.4740164077,-133.2028143073,1960.75,1.0,1,1658.67,0.296318948450684,2022-10-26,100100544423.0
1010,1,9609.73,1,2024,1,11.5125908414,1,2,True,jewelry,Debit Card,sucursal,1,138.4097371473,384.2620957725,1023.15,0.6,1,1963.46,0.371237301737342,2017-06-12,100100111326.0
1011,1,71078.73,4,2024,2,33.4152414668,4,0,True,clothing,Debit Card,sucursal,0,145.0949788215,-343.8542611628,1269.04,1.3,1,280.13,0.530178962303431,2022-02-14,100100926760.0
1012,0,68647.78,1,2024,1,1.0624481646,1,3,True,kitchen_dining,Credit Card,sucursal,1,78.5766092779,115.6975826495,1087.62,0.6,1,740.96,0.871047209655279,2019-04-26,100100357373.0
1013,1,163475.63,11,2024,4,45.0919214384,11,3,False,sports_equipment,Credit Card,sucursal,1,64.9134524373,-289.1273298032,1704.32,0.8,1,2295.92,0.752705353421357,2020-01-28,100100552509.0
1014,1,29862.32,12,2024,4,87.996339681,12,3,True,kitchen_dining,Cash,sucursal,1,34.668794604,54.4315294317,673.9,1.0,1,781.87,0.754502334426344,2020-04-16,100100903684.0
1015,0,168918.38,9,2024,3,66.8118203146,9,4,False,sports_equipment,Debit Card,sucursal,1,61.9131651213,-85.7035881364,437.8,1.4,1,1253.02,0.943082433557461,2016-03-15,100100272153.0
1016,1,90700.64,11,2024,4,53.4476506419,11,0,True,electronics,Cash,sucursal,0,54.0809784996,433.368808306,1798.77,0.7,1,219.45,0.031436813377992,2019-11-21,100100083704.0
1017,1,76588.58,10,2024,4,5.801190881,10,0,False,automotive_parts,Cash,sucursal,0,129.6527622693,-365.817833901,740.57,1.4,1,646.8,0.202353954778327,2019-06-06,100100419201.0
1018,1,49723.56,4,2024,2,46.3299385926,4,1,True,furniture,Cash,sucursal,1,42.2292433365,294.1713268959,1809.93,0.8,0,1079.26,0.8291343027345,2019-02-05,100100622082.0
1019,1,32042.08,1,2024,1,17.1688216722,1,1,True,home_appliances,Loan,sucursal,1,155.9152894934,-116.1537025561,1520.65,0.7,0,1474.63,0.016484386490249,2024-02-21,100100847209.0
1020,1,84106.53,3,2024,1,24.0677344338,3,1,True,electronics,Cash,sucursal,1,175.2081512151,349.496866861,1464.19,0.8,1,2233.34,0.293781499297648,2024-01-26,100100588526.0
1021,1,47677.57,7,2024,3,83.5521595683,7,3,False,books_media,Debit Card,sucursal,1,73.9293081934,21.1824909599,1090.58,1.2,1,1340.79,0.95147587900274,2016-04-17,100100678107.0
1022,0,25438.64,11,2024,4,62.5069003544,11,2,True,jewelry,Debit Card,sucursal,1,49.8331474212,91.3981956469,701.62,0.8,1,689.6,0.03376299744138,2024-12-16,100100111655.0
1023,0,92167.03,7,2024,3,99.3132700836,7,1,True,office_supplies,Debit Card,sucursal,1,57.5714616573,400.5449718913,1447.44,1.3,0,1211.96,0.570855686470555,2016-02-09,100100523860.0
1024,1,52774.0,5,2024,2,37.7379066808,5,0,True,furniture,Loan,sucursal,0,47.2494054071,430.0118814821,1478.18,0.6,0,1452.36,0.022230941924363,2025-08-18,100100325689.0
1025,1,172478.17,11,2024,4,53.2203145056,11,3,False,kitchen_dining,Loan,sucursal,1,168.1117654674,-118.7767889189,645.22,0.6,1,2227.64,0.237895484444773,2020-09-15,100100522240.0
1026,1,70736.52,5,2024,2,51.2889683845,5,4,True,tools_hardware,Cash,sucursal,1,109.9114946393,326.4544753154,590.24,0.6,1,796.13,0.784641424480762,2023-07-12,100100684036.0
1027,1,87788.33,10,2024,4,0.032895872,10,3,True,furniture,Loan,sucursal,1,115.3500953342,416.5715533325,1253.64,0.6,1,453.01,0.792122177950162,2021-12-25,100100939569.0
1028,1,161931.13,11,2024,4,49.1339598629,11,4,True,health_beauty,Debit Card,sucursal,1,100.6130948836,487.0137109706,439.99,1.1,1,942.52,0.570375315932548,2019-02-04,100100026274.0
1029,1,53295.49,5,2024,2,58.6910402415,5,0,False,kitchen_dining,Debit Card,sucursal,0,165.0677347168,-324.1508342086,320.16,0.6,0,1282.98,0.666092560358521,2020-01-21,100100896987.0
1030,0,9840.4,5,2024,2,34.0364265447,5,3,True,automotive_parts,Debit Card,sucursal,1,113.9008606011,436.673045758,583.47,1.1,0,2120.68,0.718050247784522,2025-08-03,100100139905.0
1031,1,140208.56,8,2024,3,80.1427107677,8,4,False,furniture,Debit Card,sucursal,1,22.2007270799,416.4479610506,1063.12,0.7,1,1510.57,0.569054623993679,2020-06-23,100100206856.0
1032,1,159831.68,12,2025,4,88.8041599047,12,2,True,kitchen_dining,Credit Card,sucursal,1,163.0657644241,22.3034885824,1295.22,1.0,1,2379.44,0.874118250201609,2021-12-09,100100565441.0
1033,0,88381.09,10,2024,4,1.9660144283,10,3,True,tools_hardware,Cash,sucursal,1,10.3248925531,-103.2914766396,1936.41,0.9,0,562.29,0.989892491339788,2023-01-18,100100555467.0
1034,0,121625.55,11,2024,4,59.3316404279,11,3,True,electronics,Debit Card,sucursal,1,127.5287035533,-423.5389529079,1831.31,0.6,0,2214.07,0.34586536142346,2023-03-14,100100850846.0
1035,1,25557.24,3,2024,1,19.1724984866,3,2,False,furniture,Loan,sucursal,1,14.0766600151,-101.6733389344,1169.93,0.6,1,2267.54,0.802366646185803,2018-03-19,100100850805.0
1036,1,39041.83,4,2024,2,62.9234431588,4,2,True,office_supplies,Cash,sucursal,1,143.0084048915,455.1689058891,836.11,1.2,0,490.93,0.377931145948026,2023-09-12,100100635968.0
1037,1,135016.9,9,2024,3,90.4429531425,9,3,True,toys_games,Loan,sucursal,1,93.1023952254,-96.8828696144,514.85,0.6,0,1030.52,0.225517461357059,2016-10-26,100100507319.0
1038,1,121548.24,7,2024,3,73.8887620748,7,0,True,kitchen_dining,Loan,sucursal,0,167.6521173484,-327.4385988357,1801.77,0.7,1,288.89,0.679021730322321,2023-06-16,100100013865.0
1039,1,101809.08,12,2024,4,92.4723651485,12,3,False,kitchen_dining,Credit Card,sucursal,1,0.4132214428,-235.7950210276,379.62,0.9,0,2367.79,0.106600619340277,2016-04-15,100100671422.0
1040,1,143948.34,12,2024,4,74.5833308213,12,1,True,home_appliances,Loan,sucursal,1,119.5981100673,-49.211962139,1281.49,1.4,1,1068.06,0.682915956304256,2024-04-12,100100589135.0
1041,1,108878.65,10,2024,4,30.8264213945,10,3,True,office_supplies,Credit Card,sucursal,1,131.5704414774,-318.5006075609,1337.78,1.4,1,2040.26,0.178189836882908,2025-01-26,100100961744.0
1042,1,51398.95,11,2024,4,43.7952857495,11,2,False,clothing,Debit Card,sucursal,1,5.8004072688,430.7134467679,1143.91,0.7,1,1995.32,0.019090435910887,2021-09-05,100100314902.0
1043,0,117152.81,9,2024,3,74.4950209951,9,2,False,clothing,Debit Card,sucursal,1,161.0579202193,-227.890226753,294.88,0.7,0,1047.58,0.035786098005725,2016-01-03,100100453901.0
1044,1,43981.41,3,2024,1,20.7352079768,3,4,True,home_appliances,Cash,sucursal,1,57.9209333596,-221.5041966724,1977.66,0.7,0,1975.76,0.453733973922286,2025-04-07,100100550523.0
1045,0,84346.16,5,2024,2,45.6843012958,5,3,True,garden_outdoor,Cash,sucursal,1,78.8630316321,327.4081268387,1747.74,1.5,1,393.17,0.075062100676181,2022-10-26,100100101010.0
1046,1,41837.65,11,2025,4,34.35196847,11,4,True,toys_games,Debit Card,sucursal,1,92.1179053628,392.217656378,1003.6,0.8,0,255.69,0.82267681029147,2024-05-14,100100703260.0
1047,0,88750.33,6,2024,2,55.1594790437,6,1,True,electronics,Debit Card,sucursal,1,108.64322972,-101.091958691,1715.34,0.5,1,1304.13,0.209948735403036,2021-08-28,100100495190.0
1048,0,156002.42,9,2024,3,73.3509782218,9,1,False,automotive_parts,Credit Card,sucursal,1,37.7180872243,-263.515014229,1370.87,0.7,1,1520.43,0.512752553294687,2022-07-09,100100627808.0
1049,1,123538.28,6,2024,2,66.4407128399,6,2,True,automotive_parts,Cash,sucursal,1,185.7098986053,373.4675072352,1425.28,0.5,1,1988.21,0.176671483801145,2022-06-09,100100139999.0
1050,1,110355.52,7,2024,3,72.5333645963,7,1,False,health_beauty,Debit Card,sucursal,1,184.2830624011,307.8086494193,721.33,0.5,1,2490.41,0.003231010595266,2019-07-19,100100349871.0
1051,0,164638.56,12,2024,4,80.0859346311,12,4,True,clothing,Cash,sucursal,1,138.7331731124,427.7631960156,807.23,0.6,1,1735.53,0.033954904968787,2022-12-27,100100409949.0
1052,0,32768.31,10,2024,4,3.4366438377,10,4,True,kitchen_dining,Credit Card,sucursal,1,45.2200867213,-306.1824626021,1886.35,0.9,0,2483.43,0.832645554143714,2021-11-06,100100124648.0
1053,1,108642.7,2,2024,1,18.6667785791,2,0,True,health_beauty,Cash,sucursal,0,7.6754917487,40.1214788267,1686.35,1.4,0,382.51,0.875814659575346,2025-05-27,100100847329.0
1054,1,41839.8,7,2025,3,91.4622061617,7,4,True,sports_equipment,Loan,sucursal,1,41.0546006731,355.8441053718,545.77,1.4,0,999.7,0.177727104867035,2018-02-05,100100119566.0
1055,1,97466.71,8,2024,3,76.8557259319,8,0,False,sports_equipment,Credit Card,sucursal,0,163.9835348224,390.9347906863,1681.77,1.2,1,2124.85,0.882054535717825,2016-10-09,100100913647.0
1056,1,95526.95,3,2024,1,27.695285638,3,2,False,automotive_parts,Cash,sucursal,1,137.5445651927,-379.7919929281,576.73,1.2,1,2092.44,0.834574802216193,2017-07-10,100100337684.0
1057,1,116822.69,10,2024,4,13.7793757065,10,4,True,home_appliances,Cash,sucursal,1,26.5514886469,-372.0911105029,1281.44,1.4,0,2016.15,0.365105960292077,2025-11-14,100100492877.0
